,ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
9508,5061628,61.0,0,90000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9509,5061631,61.0,0,90000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9510,5061632,61.0,0,90000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9511,5061633,61.0,0,90000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9512,5061636,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,1
9513,5061637,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9514,5061638,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9515,5061639,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9516,5061640,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9517,5061641,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9518,5061642,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9519,5061644,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9520,5061645,59.0,0,225000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Habitacao publica,Outros,0
9521,5061646,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9522,5061647,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9523,5061648,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9524,5061650,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9525,5061651,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9526,5061652,25.0,1,157500.0,4.8,3.0,0,1,0,0,0,Servidor publico,Ensino superior incompleto,Casado,Casa propria,Equipe principal,0
9527,5061653,46.0,0,135000.0,4.5,2.0,1,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
9528,5061654,46.0,0,135000.0,4.5,2.0,1,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
9529,5061655,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9530,5061656,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9531,5061657,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9532,5061658,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9533,5061661,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9534,5061662,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9535,5061664,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9536,5061665,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9537,5061666,62.0,0,252000.0,-1.0,1.0,0,0,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9538,5061667,58.0,0,279000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9539,5061668,58.0,0,279000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9540,5061676,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9541,5061677,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9542,5061678,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9543,5061679,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9544,5061680,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9545,5061681,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9546,5061682,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9547,5061683,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9548,5061684,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9549,5061685,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9550,5061687,32.0,0,270000.0,11.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
9551,5061688,25.0,1,67500.0,4.3,3.0,0,1,0,0,1,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
9552,5061689,25.0,1,67500.0,4.3,3.0,0,1,0,0,1,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
9553,5061692,25.0,1,67500.0,4.3,3.0,0,1,0,0,1,Associado comercial,Ensino superior,Casado,Casa propria,Garcom,0
9554,5061693,54.0,0,112500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino medio,Uniao estavel,Casa propria,Outros,0
9555,5061694,37.0,0,157500.0,5.5,1.0,0,1,0,0,0,Associado comercial,Ensino superior incompleto,Separado,Casa propria,Seguranca,0
9556,5061695,37.0,0,157500.0,5.5,1.0,0,1,0,0,0,Associado comercial,Ensino superior incompleto,Separado,Casa propria,Seguranca,0
9557,5061696,37.0,0,157500.0,5.5,1.0,0,1,0,0,0,Associado comercial,Ensino superior incompleto,Separado,Casa propria,Seguranca,0
9558,5061697,37.0,0,157500.0,5.5,1.0,0,1,0,0,0,Associado comercial,Ensino superior incompleto,Separado,Casa propria,Seguranca,0
9559,5061698,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9560,5061699,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9561,5061700,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9562,5061701,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9563,5061702,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9564,5061704,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9565,5061705,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9566,5061706,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9567,5061707,49.0,0,135000.0,5.5,2.0,1,1,0,1,1,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9568,5061712,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9569,5061713,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9570,5061716,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9571,5061718,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9572,5061723,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9573,5061724,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9574,5061725,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9575,5061726,67.0,0,193500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino superior incompleto,Viuvo,Casa propria,Outros,0
9576,5061727,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9577,5061728,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9578,5061729,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9579,5061732,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9580,5061733,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9581,5061740,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9582,5061741,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9583,5061743,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9584,5061744,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9585,5061745,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9586,5061747,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9587,5061748,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9588,5061749,66.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Solteiro,Casa propria,Outros,0
9589,5061753,63.0,0,135000.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9590,5061755,31.0,1,135000.0,1.5,3.0,1,0,0,0,1,Empregado,Ensino superior,Casado,Alugado,Contabilidade,0
9591,5061759,31.0,1,135000.0,1.5,3.0,1,0,0,0,1,Empregado,Ensino superior,Casado,Alugado,Contabilidade,0
9592,5061761,31.0,1,135000.0,1.5,3.0,1,0,0,0,1,Empregado,Ensino superior,Casado,Alugado,Contabilidade,0
9593,5061762,31.0,1,135000.0,1.5,3.0,1,0,0,0,1,Empregado,Ensino superior,Casado,Alugado,Contabilidade,0
9594,5061766,61.0,0,225000.0,7.6,2.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Seguranca,0
9595,5061767,61.0,0,225000.0,7.6,2.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Seguranca,0
9596,5061768,61.0,0,225000.0,7.6,2.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Seguranca,0
9597,5061769,61.0,0,225000.0,7.6,2.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Seguranca,0
9598,5061770,61.0,0,225000.0,7.6,2.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Seguranca,0
9599,5061773,58.0,0,157500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Separado,Casa propria,Outros,0
9600,5061778,58.0,0,157500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Separado,Casa propria,Outros,0
9601,5061780,58.0,0,157500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Separado,Casa propria,Outros,0
9602,5061781,58.0,0,157500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Separado,Casa propria,Outros,0
9603,5061782,58.0,0,157500.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Separado,Casa propria,Outros,0
9604,5061784,39.0,1,135000.0,2.6,3.0,0,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9605,5061786,39.0,1,135000.0,2.6,3.0,0,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9606,5061787,39.0,1,135000.0,2.6,3.0,0,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9607,5061788,39.0,1,135000.0,2.6,3.0,0,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9608,5061790,55.0,0,113400.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
9609,5061793,29.0,0,112500.0,5.8,1.0,0,1,0,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Seguranca,0
9610,5061794,29.0,0,112500.0,5.8,1.0,0,1,0,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Seguranca,0
9611,5061795,29.0,0,112500.0,5.8,1.0,0,1,0,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Seguranca,0
9612,5061798,57.0,0,225000.0,2.9,1.0,0,1,0,0,0,Associado comercial,Ensino medio,Viuvo,Casa propria,Limpeza,0
9613,5061799,57.0,0,225000.0,2.9,1.0,0,1,0,0,0,Associado comercial,Ensino medio,Viuvo,Casa propria,Limpeza,0
9614,5061808,57.0,0,225000.0,2.9,1.0,0,1,0,0,0,Associado comercial,Ensino medio,Viuvo,Casa propria,Limpeza,0
9615,5061809,57.0,0,225000.0,2.9,1.0,0,1,0,0,0,Associado comercial,Ensino medio,Viuvo,Casa propria,Limpeza,0
9616,5061810,57.0,0,225000.0,2.9,1.0,0,1,0,0,0,Associado comercial,Ensino medio,Viuvo,Casa propria,Limpeza,0
9617,5061818,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9618,5061819,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9619,5061820,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9620,5061821,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9621,5061824,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9622,5061825,23.0,0,112500.0,4.4,1.0,0,1,0,0,0,Empregado,Ensino superior incompleto,Solteiro,Alugado,Construcao Civil,0
9623,5061829,62.0,0,112500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9624,5061830,62.0,0,112500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9625,5061835,45.0,0,180000.0,10.9,2.0,1,1,1,1,0,Servidor publico,Ensino fundamental,Casado,Casa propria,Construcao Civil,0
9626,5061837,30.0,0,225000.0,0.4,1.0,1,1,1,0,0,Empregado,Ensino superior,Separado,Alugado,Outros,0
9627,5061838,30.0,0,225000.0,0.4,1.0,1,1,1,0,0,Empregado,Ensino superior,Separado,Alugado,Outros,0
9628,5061841,30.0,0,225000.0,0.4,1.0,1,1,1,0,0,Empregado,Ensino superior,Separado,Alugado,Outros,0
9629,5061842,59.0,0,112500.0,1.3,2.0,1,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Motorista,0
9630,5061843,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9631,5061844,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9632,5061845,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9633,5061846,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9634,5061847,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9635,5061848,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9636,5061849,54.0,0,157500.0,4.8,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Outros,0
9637,5061850,34.0,1,112500.0,2.5,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
9638,5061851,36.0,1,135000.0,0.4,3.0,0,1,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Outros,0
9639,5061858,25.0,0,112500.0,3.2,1.0,0,1,1,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Venda,0
9640,5061859,25.0,0,112500.0,3.2,1.0,0,1,1,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Venda,0
9641,5061860,31.0,0,54000.0,4.5,2.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Equipe principal,0
9642,5061865,51.0,0,225000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9643,5061866,51.0,0,225000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9644,5061867,51.0,0,225000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9645,5061868,51.0,0,225000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9646,5061872,31.0,0,157500.0,1.5,1.0,0,1,1,0,1,Empregado,Ensino medio,Solteiro,Casa propria,Motorista,0
9647,5061873,30.0,1,171000.0,5.5,3.0,1,1,0,0,1,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Outros,0
9648,5061874,30.0,1,171000.0,5.5,3.0,1,1,0,0,1,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Outros,0
9649,5061876,30.0,1,171000.0,5.5,3.0,1,1,0,0,1,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Outros,0
9650,5061877,30.0,1,171000.0,5.5,3.0,1,1,0,0,1,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Outros,0
9651,5061878,30.0,1,171000.0,5.5,3.0,1,1,0,0,1,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Outros,0
9652,5061879,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9653,5061880,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9654,5061881,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9655,5061882,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9656,5061884,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9657,5061887,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9658,5061888,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9659,5061889,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9660,5061890,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9661,5061891,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9662,5061892,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9663,5061893,52.0,0,292500.0,13.3,2.0,0,1,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Venda,0
9664,5061896,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9665,5061897,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9666,5061898,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9667,5061899,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9668,5061900,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9669,5061901,46.0,1,292500.0,9.6,3.0,0,1,0,0,1,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
9670,5061906,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9671,5061907,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9672,5061908,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9673,5061909,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9674,5061910,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9675,5061911,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9676,5061912,46.0,0,81000.0,1.5,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9677,5061913,63.0,0,54000.0,-1.0,1.0,0,1,0,0,1,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9678,5061916,66.0,0,63000.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9679,5061925,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9680,5061926,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9681,5061927,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9682,5061928,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9683,5061929,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9684,5061930,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9685,5061933,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9686,5061934,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9687,5061935,56.0,0,202500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
9688,5061939,43.0,1,270000.0,7.5,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9689,5061940,43.0,1,270000.0,7.5,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9690,5061941,43.0,1,270000.0,7.5,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9691,5061942,43.0,1,270000.0,7.5,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9692,5061943,64.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9693,5061944,64.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9694,5061946,64.0,0,135000.0,-1.0,1.0,0,1,0,1,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
9695,5061948,37.0,0,270000.0,3.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9696,5061949,37.0,0,270000.0,3.5,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
9697,5061950,33.0,0,135000.0,4.3,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
9698,5061951,33.0,0,135000.0,4.3,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
9699,5061953,33.0,0,135000.0,4.3,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
9700,5061954,33.0,0,135000.0,4.3,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Habitacao publica,Construcao Civil,0
9701,5061956,43.0,0,90000.0,4.2,2.0,0,0,0,0,0,Servidor publico,Ensino superior,Casado,Alugado,Equipe principal,0
9702,5061957,43.0,0,90000.0,4.2,2.0,0,0,0,0,0,Servidor publico,Ensino superior,Casado,Alugado,Equipe principal,0
9703,5061959,43.0,0,90000.0,4.2,2.0,0,0,0,0,0,Servidor publico,Ensino superior,Casado,Alugado,Equipe principal,0
9704,5061960,43.0,0,90000.0,4.2,2.0,0,0,0,0,0,Servidor publico,Ensino superior,Casado,Alugado,Equipe principal,0
9705,5061961,25.0,0,162000.0,1.5,2.0,0,0,0,0,1,Associado comercial,Ensino superior,Casado,Alugado,Contabilidade,0
9706,5061962,25.0,0,162000.0,1.5,2.0,0,0,0,0,1,Associado comercial,Ensino superior,Casado,Alugado,Contabilidade,0
9707,5061963,25.0,0,162000.0,1.5,2.0,0,0,0,0,1,Associado comercial,Ensino superior,Casado,Alugado,Contabilidade,0
9708,5061965,63.0,0,225000.0,5.0,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
9709,5061966,63.0,0,225000.0,5.0,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
9710,5061967,63.0,0,225000.0,5.0,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Gerencia,0
