ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
5095446,34.0,1.0,99000.0,5.3,3.0,0,1,1,1,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Venda,0
5095451,38.0,0.0,270000.0,2.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Secretariado,0
5095452,38.0,0.0,270000.0,2.9,2.0,0,0,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Secretariado,0
5095454,27.0,2.0,202500.0,1.6,4.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5095456,27.0,2.0,202500.0,1.6,4.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5095458,27.0,2.0,202500.0,1.6,4.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5095459,27.0,2.0,202500.0,1.6,4.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5095468,36.0,2.0,225000.0,1.9,4.0,1,1,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Equipe principal,0
5095470,47.0,1.0,315000.0,0.3,3.0,1,1,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
5095472,47.0,1.0,315000.0,0.3,3.0,1,1,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
5095473,47.0,1.0,315000.0,0.3,3.0,1,1,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
5095474,35.0,0.0,90000.0,5.1,2.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095482,43.0,1.0,157500.0,0.3,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5095484,43.0,1.0,157500.0,0.3,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5095487,43.0,1.0,157500.0,0.3,2.0,0,1,0,1,0,Associado comercial,Ensino medio,Separado,Casa propria,Construcao Civil,0
5095495,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095496,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095497,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095498,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095499,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095500,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095501,35.0,0.0,315000.0,6.4,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Equipe principal,0
5095507,33.0,0.0,157500.0,11.4,2.0,0,1,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5095508,33.0,0.0,157500.0,11.4,2.0,0,1,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5095510,33.0,0.0,157500.0,11.4,2.0,0,1,0,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5095511,32.0,1.0,157500.0,7.6,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Venda,0
5095512,56.0,0.0,297000.0,3.2,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095513,56.0,0.0,297000.0,3.2,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095514,56.0,0.0,297000.0,3.2,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095515,56.0,0.0,297000.0,3.2,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095516,56.0,0.0,297000.0,3.2,2.0,1,1,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095518,37.0,0.0,270000.0,9.5,1.0,1,0,0,0,0,Servidor publico,Ensino superior,Solteiro,Mora com os pais,Contabilidade,0
5095543,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095544,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095545,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095548,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095550,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095551,39.0,0.0,315000.0,12.7,2.0,1,0,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095552,64.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095553,64.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095555,64.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095557,32.0,2.0,225000.0,10.9,4.0,0,0,1,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Construcao Civil,0
5095559,45.0,0.0,90000.0,1.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095569,32.0,1.0,112500.0,4.6,3.0,0,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Venda,0
5095570,50.0,0.0,180000.0,5.4,2.0,0,0,1,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5095584,27.0,0.0,315000.0,1.7,1.0,0,0,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5095585,24.0,0.0,270000.0,0.8,2.0,0,0,1,0,1,Empregado,Ensino superior incompleto,Uniao estavel,Casa propria,Medicina,0
5095586,24.0,0.0,270000.0,0.8,2.0,0,0,1,0,1,Empregado,Ensino superior incompleto,Uniao estavel,Casa propria,Medicina,0
5095587,24.0,0.0,270000.0,0.8,2.0,0,0,1,0,1,Empregado,Ensino superior incompleto,Uniao estavel,Casa propria,Medicina,0
5095590,30.0,0.0,135000.0,5.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095591,30.0,0.0,135000.0,5.7,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095592,24.0,0.0,67500.0,2.5,1.0,0,0,0,1,0,Empregado,Ensino medio,Solteiro,Casa propria,Venda,0
5095602,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095603,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095605,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095606,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095608,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095611,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095612,29.0,1.0,202500.0,1.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095615,31.0,1.0,135000.0,3.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095616,31.0,1.0,135000.0,3.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095617,31.0,1.0,135000.0,3.4,3.0,0,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095622,38.0,1.0,81000.0,2.7,3.0,0,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095626,28.0,0.0,135000.0,1.0,2.0,0,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Outros,0
5095627,27.0,1.0,171261.0,1.4,2.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Alugado,Medicina,0
5095628,27.0,1.0,171261.0,1.4,2.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Alugado,Medicina,0
5095629,27.0,1.0,171261.0,1.4,2.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Alugado,Medicina,0
5095630,27.0,1.0,171261.0,1.4,2.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Alugado,Medicina,0
5095631,31.0,1.0,180000.0,0.6,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Motorista,0
5095632,31.0,1.0,180000.0,0.6,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Motorista,0
5095635,31.0,1.0,180000.0,0.6,3.0,1,0,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Motorista,0
5095636,26.0,0.0,128542.5,1.0,1.0,0,0,1,0,1,Associado comercial,Ensino superior,Solteiro,Alugado,Venda,0
5095637,26.0,0.0,128542.5,1.0,1.0,0,0,1,0,1,Associado comercial,Ensino superior,Solteiro,Alugado,Venda,0
5095638,26.0,0.0,128542.5,1.0,1.0,0,0,1,0,1,Associado comercial,Ensino superior,Solteiro,Alugado,Venda,0
5095640,30.0,1.0,180000.0,4.3,3.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Habitacao publica,Venda,0
5095641,30.0,1.0,180000.0,4.3,3.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Habitacao publica,Venda,0
5095642,30.0,1.0,180000.0,4.3,3.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Habitacao publica,Venda,0
5095643,30.0,1.0,180000.0,4.3,3.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Habitacao publica,Venda,0
5095652,25.0,0.0,157500.0,3.3,1.0,0,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5095653,25.0,0.0,157500.0,3.3,1.0,0,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5095654,25.0,0.0,157500.0,3.3,1.0,0,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5095655,25.0,0.0,157500.0,3.3,1.0,0,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5095656,25.0,0.0,157500.0,3.3,1.0,0,0,0,0,0,Empregado,Ensino superior,Solteiro,Casa propria,Equipe principal,0
5095665,30.0,1.0,180000.0,3.9,3.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095666,30.0,1.0,180000.0,3.9,3.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095667,30.0,1.0,180000.0,3.9,3.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095672,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095673,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095674,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095676,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095677,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095678,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095679,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095680,62.0,0.0,67500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095684,40.0,2.0,216000.0,2.8,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095690,40.0,2.0,216000.0,2.8,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095691,40.0,2.0,216000.0,2.8,4.0,0,0,0,1,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095698,57.0,0.0,126000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095699,57.0,0.0,126000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095702,57.0,0.0,126000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095706,57.0,0.0,126000.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095717,56.0,0.0,130500.0,-1.0,2.0,0,0,0,0,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095721,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095722,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095723,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095724,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095725,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095726,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095727,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095728,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095729,26.0,1.0,135000.0,3.8,3.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095735,50.0,0.0,315000.0,5.6,2.0,0,0,1,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095751,35.0,0.0,202500.0,0.9,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Mora com os pais,Gerencia,0
5095752,35.0,0.0,202500.0,0.9,2.0,0,0,1,1,0,Empregado,Ensino medio,Casado,Mora com os pais,Gerencia,0
5095759,61.0,0.0,90000.0,-1.0,2.0,1,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095760,61.0,0.0,90000.0,-1.0,2.0,1,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095762,61.0,0.0,90000.0,-1.0,2.0,1,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095766,40.0,0.0,225000.0,1.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Venda,0
5095769,40.0,0.0,225000.0,1.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Venda,0
5095771,25.0,0.0,139500.0,0.4,1.0,0,0,0,1,0,Associado comercial,Ensino superior,Solteiro,Casa propria,Venda,0
5095772,25.0,0.0,139500.0,0.4,1.0,0,0,0,1,0,Associado comercial,Ensino superior,Solteiro,Casa propria,Venda,0
5095773,25.0,0.0,139500.0,0.4,1.0,0,0,0,1,0,Associado comercial,Ensino superior,Solteiro,Casa propria,Venda,0
5095774,25.0,0.0,139500.0,0.4,1.0,0,0,0,1,0,Associado comercial,Ensino superior,Solteiro,Casa propria,Venda,0
5095777,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095778,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095779,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095781,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095783,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095784,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095785,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095786,52.0,0.0,175500.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Outros,0
5095789,46.0,0.0,135000.0,11.1,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095790,46.0,0.0,135000.0,11.1,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095793,46.0,0.0,135000.0,11.1,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095796,46.0,0.0,135000.0,11.1,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095797,46.0,0.0,135000.0,11.1,2.0,1,0,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095801,34.0,1.0,252000.0,4.5,3.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5095802,34.0,1.0,252000.0,4.5,3.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5095804,34.0,1.0,252000.0,4.5,3.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5095805,34.0,1.0,252000.0,4.5,3.0,1,0,1,1,0,Servidor publico,Ensino superior,Casado,Casa propria,Alta tecnologia,0
5095809,29.0,2.0,112500.0,0.4,4.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095813,29.0,2.0,112500.0,0.4,4.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5095814,42.0,2.0,112500.0,6.8,4.0,0,0,1,0,0,Empregado,Ensino superior incompleto,Casado,Habitacao publica,Venda,0
5095815,42.0,2.0,112500.0,6.8,4.0,0,0,1,0,0,Empregado,Ensino superior incompleto,Casado,Habitacao publica,Venda,1
5095826,50.0,0.0,45000.0,8.5,2.0,0,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
5095827,50.0,0.0,45000.0,8.5,2.0,0,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
5095829,50.0,0.0,45000.0,8.5,2.0,0,0,1,0,0,Empregado,Ensino superior,Casado,Casa propria,Contabilidade,0
5095833,43.0,0.0,225000.0,0.4,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095835,43.0,0.0,225000.0,0.4,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5095839,41.0,0.0,225000.0,3.1,2.0,0,0,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,1
5095841,34.0,0.0,225000.0,0.3,1.0,0,0,0,1,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5095842,34.0,0.0,225000.0,0.3,1.0,0,0,0,1,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5095846,38.0,0.0,216000.0,7.1,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
5095849,38.0,0.0,216000.0,7.1,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Medicina,0
5095850,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095851,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095852,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095858,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095859,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095860,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095861,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095862,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095863,57.0,0.0,225000.0,15.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Contabilidade,0
5095866,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095867,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095868,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095869,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095873,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095874,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095875,42.0,0.0,202500.0,14.2,2.0,0,0,1,1,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095879,51.0,1.0,157500.0,12.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Outros,0
5095884,51.0,1.0,157500.0,12.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Outros,0
5095885,51.0,1.0,157500.0,12.6,2.0,0,0,1,0,0,Empregado,Ensino medio,Viuvo,Casa propria,Outros,0
5095887,33.0,0.0,103500.0,12.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095888,33.0,0.0,103500.0,12.6,2.0,1,0,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095895,44.0,1.0,112500.0,6.9,3.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095896,44.0,1.0,112500.0,6.9,3.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095897,44.0,1.0,112500.0,6.9,3.0,0,0,1,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5095902,42.0,0.0,135000.0,4.4,1.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5095903,42.0,0.0,135000.0,4.4,1.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5095904,42.0,0.0,135000.0,4.4,1.0,0,0,0,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5095907,29.0,0.0,90000.0,6.2,2.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095908,29.0,0.0,90000.0,6.2,2.0,0,0,1,0,0,Empregado,Ensino superior,Uniao estavel,Casa propria,Equipe principal,0
5095917,56.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095922,56.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095923,56.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095927,56.0,0.0,76500.0,-1.0,2.0,0,0,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5095941,44.0,0.0,202500.0,15.0,2.0,1,0,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5095948,41.0,2.0,193500.0,15.0,4.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Mora com os pais,Outros,0
5095950,41.0,2.0,193500.0,15.0,4.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Mora com os pais,Outros,0
5095951,41.0,2.0,193500.0,15.0,4.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Mora com os pais,Outros,0
5095952,41.0,2.0,193500.0,15.0,4.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Mora com os pais,Outros,0
5095953,41.0,2.0,193500.0,15.0,4.0,0,0,1,1,0,Empregado,Ensino superior,Casado,Mora com os pais,Outros,0
5095956,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095957,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095958,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095959,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095960,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095961,45.0,0.0,135000.0,15.0,2.0,0,0,1,0,0,Empregado,Ensino medio,Casado,Casa propria,Gerencia,0
5095971,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095972,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095973,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095974,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095977,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095978,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
5095979,45.0,0.0,225000.0,2.8,2.0,1,0,1,0,0,Associado comercial,Ensino medio,Uniao estavel,Mora com os pais,Alta tecnologia,0
